[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-19-03_000_010
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:19:03
 83 1106 0 0
 84 1101 0 0
 85 1101 0 0
 86 1106 0 0
 87 1104 0 0
 88 1098 0 0
 89 1104 0 0
 90 1103 0 0
 91 1106 0 0
 92 1105 0 0
 93 1100 0 0
 94 1107 0 0
 95 1100 0 0
 96 1105 0 0
 97 1107 0 0
 98 1105 0 0
 99 1107 0 0
 100 1104 0 0
 101 1106 0 0
 102 1105 0 0
 103 1105 0 0
 104 1105 0 0
 105 1101 0 0
 106 1105 0 0
 107 1105 0 0
 108 1104 0 0
 109 1104 0 0
 110 1102 0 0
 111 1099 0 0
 112 1107 0 0
 113 1106 0 0
 114 1110 0 0
 115 1106 0 0
 116 1106 0 0
 117 1102 0 0
 118 1109 0 0
 119 1107 0 0
 120 1111 0 0
 121 1105 0 0
 122 1109 0 0
 123 1099 0 0
 124 1107 0 0
 125 1107 0 0
 126 1104 0 0
 127 1104 0 0
 128 1108 0 0
 129 1105 0 0
 130 1103 0 0
 131 1105 0 0
 132 1108 0 0
 133 1106 0 0
 134 1104 0 0
 135 1108 0 0
 136 1110 0 0
 137 1106 0 0
 138 1103 0 0
 139 1103 0 0
 140 1103 0 0
 141 1104 0 0
 142 1107 0 0
 143 1105 0 0
 144 1106 0 0
 145 1106 0 0
 146 1103 0 0
 147 1103 0 0
 148 1109 0 0
 149 1105 0 0
 150 1103 0 0
 151 1102 0 0
 152 1106 0 0
 153 1103 0 0
 154 1106 0 0
 155 1102 0 0
 156 1108 0 0
 157 1104 0 0
 158 1107 0 0
 159 1107 0 0
 160 1106 0 0
 161 1107 0 0
 162 1110 0 0
 163 1102 0 0
 164 1102 0 0
 165 1101 0 0
 166 1102 0 0
 167 1103 0 0
 168 1100 0 0
 169 1104 0 0
 170 1105 0 0
 171 1098 0 0
 172 1102 0 0
 173 1104 0 0
 174 1098 0 0
 175 1098 0 0
 176 1110 0 0
 177 1099 0 0
 178 1102 0 0
 179 1105 0 0
 180 1104 0 0
 181 1103 0 0
 182 1104 0 0
 183 1105 0 0
 184 1116 0 0
 185 1101 0 0
 186 1099 0 0
 187 1106 0 0
 188 1105 0 0
 189 1107 0 0
 190 1101 0 0
 191 1101 0 0
 192 1103 0 0
 193 1101 0 0
 194 1101 0 0
 195 1102 0 0
 196 1099 0 0
 197 1104 0 0
 198 1100 0 0
 199 1101 0 0
 200 1106 0 0
 201 1103 0 0
 202 1099 0 0
 203 1106 0 0
 204 1098 0 0
 205 1105 0 0
 206 1102 0 0
 207 1105 0 0
 208 1105 0 0
 209 1100 0 0
 210 1101 0 0
 211 1101 0 0
 212 1105 0 0
 213 1102 0 0
 214 1106 0 0
 215 1103 0 0
 216 1105 0 0
 217 1100 0 0
 218 1107 0 0
 219 1101 0 0
 220 1098 0 0
 221 1104 0 0
 222 1109 0 0
 223 1110 0 0
 224 1097 0 0
 225 1097 0 0
 226 1105 0 0
 227 1103 0 0
 228 1102 0 0
 229 1105 0 0
 230 1105 0 0
 231 1102 0 0
 232 1104 0 0
 233 1098 0 0
 234 1102 0 0
 235 1105 0 0
 236 1102 0 0
 237 1100 0 0
 238 1101 0 0
 239 1101 0 0
 240 1099 0 0
 241 1101 0 0
 242 1104 0 0
 243 1100 0 0
 244 1102 0 0
 245 1100 0 0
 246 1105 0 0
 247 1098 0 0
 248 1104 0 0
 249 1102 0 0
 250 1102 0 0
 251 1101 0 0
 252 1109 0 0
 253 1108 0 0
 254 1113 0 0
 255 1156 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-53-30_000_726
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:53:30
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
p999 = 55
[END] of [Attributes]
[DATA]
 0 11 0 0
 307.52331957488 0 0 0
 310.83625202772 0 0 0
 314.15001779904 0 0 0
 317.464605545 0.00485936506550229 0 0
 320.78000392176 0.000833696985634305 0 0
 324.09620158548 0.00222023561420081 0 0
 327.41318719232 0.000652384439122981 0 0
 330.73094939844 0.00193981873589085 0 0
 334.04947686 0.00206332162588077 0 0
 337.36875823316 0.00121849022663323 0 0
 340.68878217408 0.00180483836108715 0 0
 344.00953733892 0.000794775558380628 0 0
 347.33101238384 0.000217374580647239 0 0
 350.653195965 0.00143533552394029 0 0
 353.97607673856 0.00198348018987133 0 0
 357.29964336068 0.00076006691268115 0 0
 360.62388448752 0.000562775625930125 0 0
 363.94878877524 0.00117436214264641 0 0
 367.27434488 0.000936267830650319 0 0
 370.60054145796 0.000941774737855222 0 0
 373.92736716528 0.00205292152939329 0 0
 377.25481065812 -0.000453017686641279 0 0
 380.58286059264 0.00117319737349973 0 0
 383.911505625 0.00140581798946104 0 0
 387.24073441136 0.000491623274372152 0 0
 390.57053560788 0.000562781519149974 0 0
 393.90089787072 0.000511198770112597 0 0
 397.23180985604 0.00024040822752151 0 0
 400.56326022 0.00101525245215517 0 0
 403.89523761876 -0.00013288510547372 0 0
 407.22773070848 0.00176714482996436 0 0
 410.56072814532 0.000339763657667403 0 0
 413.89421858544 0.000962695481649537 0 0
 417.228190685 0.000523710714357244 0 0
 420.56263310016 0.000723698940429151 0 0
 423.89753448708 0.000797722144335455 0 0
 427.23288350192 0.000926188702859215 0 0
 430.56866880084 0.000341567183522642 0 0
 433.90487904 0.000809517643362426 0 0
 437.24150287556 0.000387458744399233 0 0
 440.57852896368 0.000996782115790607 0 0
 443.91594596052 0.000203187144493865 0 0
 447.25374252224 0.00031117306816296 0 0
 450.591907305 0.000853381843492826 0 0
 453.93042896496 0.000314534168859321 0 0
 457.26929615828 0.000760938253178008 0 0
 460.60849754112 0.00124133352815203 0 0
 463.94802176964 0.00114381125816711 0 0
 467.2878575 0.000587233563776408 0 0
 470.62799338836 0.00168409688949499 0 0
 473.96841809088 6.61835174528651e-005 0 0
 477.30912026372 0.00101166803969658 0 0
 480.65008856304 0.000584575012205778 0 0
 483.991311645 0.00108138166425013 0 0
 487.33277816576 0.00101582862622627 0 0
 490.67447678148 0.000660501733093368 0 0
 494.01639614832 0.00121681462143694 0 0
 497.35852492244 0.00149323267277434 0 0
 500.70085176 0.00158691775671467 0 0
 504.04336531716 0.000838721660307615 0 0
 507.38605425008 0.000531868695873419 0 0
 510.72890721492 0.000532296446755267 0 0
 514.07191286784 0.000180290075881552 0 0
 517.415059865 0.000949620201647136 0 0
 520.75833686256 0.00020708881899208 0 0
 524.10173251668 0.00106062997443646 0 0
 527.44523548352 0.000881078592072734 0 0
 530.78883441924 0.000984354739449224 0 0
 534.13251798 0.000361758660672052 0 0
 537.47627482196 0.000525957561533744 0 0
 540.82009360128 0.00114025709564239 0 0
 544.16396297412 0.000962820933653169 0 0
 547.50787159664 0.000127858887189443 0 0
 550.851808125 0.000555421327111657 0 0
 554.19576121536 0.00137115778702603 0 0
 557.53971952388 0.00102057764004942 0 0
 560.88367170672 0.000761386236232872 0 0
 564.22760642004 0.000184544641205898 0 0
 567.57151232 0.000422727521085469 0 0
 570.91537806276 8.34025351033243e-005 0 0
 574.25919230448 0.000816838077603665 0 0
 577.60294370132 0.000218312354791107 0 0
 580.94662090944 0.000281491632498975 0 0
 584.290212585 0.000902351650770065 0 0
 587.63370738416 0.000589536610210574 0 0
 590.97709396308 0.00061472037347984 0 0
 594.32036097792 0.00086256064772652 0 0
 597.66349708484 0.0010968802756237 0 0
 601.00649094 -7.78720681445662e-005 0 0
 604.34933119956 0.000692280630055468 0 0
 607.69200651968 0.000719482391179963 0 0
 611.03450555652 7.0541997030865e-005 0 0
 614.37681696624 -0.000130324554785621 0 0
 617.718929405 0.000200202418133365 0 0
 621.06083152896 0.00208220091537995 0 0
 624.40251199428 0.000533690393227545 0 0
 627.74395945712 -0.00100667229690827 0 0
 631.08516257364 0.000962831561646904 0 0
 634.42611 -9.42593645917332e-005 0 0
 637.76679039236 0.000204143032301557 0 0
 641.10719240688 0.000809546043918967 0 0
 644.44730469972 0.00102839985437518 0 0
 647.78711592704 -0.000793470577747645 0 0
 651.126614745 0.00158824851467766 0 0
 654.46578980976 0.000620716851745234 0 0
 657.80462977748 0.000287120361368555 0 0
 661.14312330432 0.000500255014337003 0 0
 664.48125904644 0.000923883131916391 0 0
 667.81902566 -0.000281661466339042 0 0
 671.15641180116 0.0012139849470324 0 0
 674.49340612608 0.00090942223872683 0 0
 677.82999729092 -0.000878965127811512 0 0
 681.16617395184 0.000218748569156102 0 0
 684.501924765 -1.2380084070032e-005 0 0
 687.83723838656 -0.000518583205222625 0 0
 691.17210347268 -0.000512217908701086 0 0
 694.50650867952 0.0003480735881756 0 0
 697.84044266324 0.000246218654354539 0 0
 701.17389408 0.000937142251429342 0 0
 704.50685158596 0.000128781461927049 0 0
 707.83930383728 0.000129518591630412 0 0
 711.17123949012 0.000906774020146704 0 0
 714.50264720064 0.0012661498073433 0 0
 717.833515625 0.000962496910806934 0 0
 721.16383341936 -3.10048040983436e-005 0 0
 724.49358923988 0.00196851909416502 0 0
 727.82277174272 0.00119322392442981 0 0
 731.15136958404 -2.2214915696459e-005 0 0
 734.47937142 0.000283799618628891 0 0
 737.80676590676 -0.000770196935359505 0 0
 741.13354170048 -0.0008555359741945 0 0
 744.45968745732 0.00105328699816446 0 0
 747.78519183344 0.000628450518965335 0 0
 751.110043485 0.00238853367678129 0 0
 754.43423106816 5.649987440361e-005 0 0
 757.75774323908 0.00094066603888142 0 0
 761.08056865392 0.000221279120735094 0 0
 764.40269596884 -0.000484141255275298 0 0
 767.72411384 0.00109702987220089 0 0
 771.04481092356 0.00168956949085118 0 0
 774.36477587568 0.00208328140296472 0 0
 777.68399735252 0.000818551303992281 0 0
 781.00246401024 0.00310867898920949 0 0
 784.320164505 0.00159693033032584 0 0
 787.63708749296 0.000556473274632271 0 0
 790.95322163028 0.00206889595022203 0 0
 794.26855557312 0.00110035574733397 0 0
 797.58307797764 0.000150432637986013 0 0
 800.8967775 0.00255458604210544 0 0
 804.20964279636 0.000897846315625298 0 0
 807.52166252288 0.00124207683730112 0 0
 810.83282533572 0.00256389383110652 0 0
 814.14311989104 0.00167013867226209 0 0
 817.452534845 0.000965850697907809 0 0
 820.76105885376 0.00142434953193767 0 0
 824.06868057348 0.00491116683124717 0 0
 827.37538866032 0.00128158914528942 0 0
 830.68117177044 0.000183908835484701 0 0
 833.98601856 0.00309917773162673 0 0
 837.28991768516 0.0044715835633896 0 0
 840.59285780208 0.0033110789122912 0 0
 843.89482756692 -0.000743340854292885 0 0
 847.19581563584 0.00176202726746778 0 0
 850.495810665 0.00701257246960963 0 0
 853.79480131056 0.00328092014752748 0 0
 857.09277622868 0.00242314081855281 0 0
 860.38972407552 0.00323825123316603 0 0
 863.68563350724 0.00388145654144938 0 0
 866.98049318 0.00475420289982967 0 0
 870.27429174996 0.00966473761047038 0 0
 873.56701787328 0.00878120780654869 0 0
 876.85866020612 0.00571388765237526 0 0
 880.14920740464 0.000777547702126528 0 0
 883.438648125 0.000461430880803362 0 0
 886.72697102336 0.0081965537740275 0 0
 890.01416475588 0.0087656301360269 0 0
 893.30021797872 0.00237621666091967 0 0
 896.58511934804 0.00627886782929511 0 0
 899.86885752 0.00401282521950274 0 0
 903.15142115076 -0.00240331721253562 0 0
 906.43279889648 0.00923888149573368 0 0
 909.71297941332 0.00728707592015706 0 0
 912.99195135744 0.00118409386215502 0 0
 916.269703385 9.86618663707793e-005 0 0
 919.54622415216 0.0027568936595279 0 0
 922.82150231508 0.00673431513186895 0 0
 926.09552652992 0.00252342149529943 0 0
 929.36828545284 0.0151043210744065 0 0
 932.63976774 0.00619681319611371 0 0
 935.90996204756 0.00750052907776861 0 0
 939.17885703168 0.0124748867342439 0 0
 942.44644134852 0.00378115575991009 0 0
 945.71270365424 -0.000710625952563834 0 0
 948.977632605 0.00083552488670073 0 0
 952.24121685696 0.0151858076187539 0 0
 955.50344506628 0 0 0
 958.76430588912 0 0 0
 962.02378798164 0 0 0
 965.28188 0 0 0
 968.53857060036 0 0 0
 971.79384843888 0 0 0
 975.04770217172 0 0 0
 978.30012045504 0 0 0
 981.551091945 0 0 0
 984.80060529776 0 0 0
 988.04864916948 0 0 0
 991.29521221632 0 0 0
 994.54028309444 0 0 0
 997.78385046 0 0 0
 1001.02590296916 0 0 0
 1004.26642927808 0 0 0
 1007.50541804292 0 0 0
 1010.74285791984 0 0 0
 1013.978737565 0 0 0
 1017.21304563456 0 0 0
 1020.44577078468 0 0 0
 1023.67690167152 0 0 0
 1026.90642695124 0 0 0
 1030.13433528 0 0 0
 1033.36061531396 0 0 0
 1036.58525570928 0 0 0
 1039.80824512212 0 0 0
 1043.02957220864 0 0 0
 1046.249225625 0 0 0
 1049.46719402736 0 0 0
 1052.68346607188 0 0 0
 1055.89803041472 0 0 0
 1059.11087571204 0 0 0
 1062.32199062 0 0 0
 1065.53136379476 0 0 0
 1068.73898389248 0 0 0
 1071.94483956932 0 0 0
 1075.14891948144 0 0 0
 1078.351212285 0 0 0
 1081.55170663616 0 0 0
 1084.75039119108 0 0 0
 1087.94725460592 0 0 0
 1091.14228553684 0 0 0
 1094.33547264 0 0 0
 1097.52680457156 0 0 0
 1100.71626998768 0 0 0
 1103.90385754452 0 0 0
 1107.08955589824 0 0 0
 1110.273353705 0 0 0
 1113.45523962096 0 0 0
 1116.63520230228 0 0 0
 1119.81323040512 0 0 0
 1122.98931258564 0 0 0
 1126.1634375 0 0 0
 1129.33559380436 0 0 0
 1132.50577015488 0 0 0
 1135.67395520772 0 0 0
 1138.84013761904 0 0 0
 1142.004306045 0 0 0
 1145.16644914176 0 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-53-50_000_738
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:53:50
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 56
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1104 0 0
 2 1099 0 0
 3 1102 0 0
 4 1105 0 0
 5 1107 0 0
 6 1103 0 0
 7 1107 0 0
 8 1105 0 0
 9 1100 0 0
 10 1105 0 0
 11 1102 0 0
 12 1102 0 0
 13 1107 0 0
 14 1099 0 0
 15 1097 0 0
 16 1102 0 0
 17 1100 0 0
 18 1106 0 0
 19 1101 0 0
 20 1100 0 0
 21 1098 0 0
 22 1105 0 0
 23 1100 0 0
 24 1105 0 0
 25 1104 0 0
 26 1102 0 0
 27 1102 0 0
 28 1103 0 0
 29 1100 0 0
 30 1103 0 0
 31 1099 0 0
 32 1104 0 0
 33 1100 0 0
 34 1104 0 0
 35 1101 0 0
 36 1099 0 0
 37 1100 0 0
 38 1108 0 0
 39 1100 0 0
 40 1099 0 0
 41 1103 0 0
 42 1107 0 0
 43 1105 0 0
 44 1104 0 0
 45 1104 0 0
 46 1103 0 0
 47 1104 0 0
 48 1100 0 0
 49 1099 0 0
 50 1099 0 0
 51 1102 0 0
 52 1106 0 0
 53 1102 0 0
 54 1103 0 0
 55 1102 0 0
 56 1108 0 0
 57 1099 0 0
 58 1098 0 0
 59 1104 0 0
 60 1102 0 0
 61 1103 0 0
 62 1105 0 0
 63 1106 0 0
 64 1103 0 0
 65 1108 0 0
 66 1105 0 0
 67 1102 0 0
 68 1103 0 0
 69 1104 0 0
 70 1107 0 0
 71 1097 0 0
 72 1100 0 0
 73 1108 0 0
 74 1106 0 0
 75 1104 0 0
 76 1101 0 0
 77 1104 0 0
 78 1105 0 0
 79 1110 0 0
 80 1106 0 0
 81 1104 0 0
 82 1107 0 0
 83 1108 0 0
 84 1099 0 0
 85 1107 0 0
 86 1111 0 0
 87 1103 0 0
 88 1106 0 0
 89 1112 0 0
 90 1103 0 0
 91 1107 0 0
 92 1108 0 0
 93 1101 0 0
 94 1108 0 0
 95 1101 0 0
 96 1106 0 0
 97 1113 0 0
 98 1109 0 0
 99 1107 0 0
 100 1110 0 0
 101 1108 0 0
 102 1105 0 0
 103 1109 0 0
 104 1107 0 0
 105 1103 0 0
 106 1112 0 0
 107 1106 0 0
 108 1107 0 0
 109 1107 0 0
 110 1099 0 0
 111 1105 0 0
 112 1110 0 0
 113 1107 0 0
 114 1111 0 0
 115 1114 0 0
 116 1111 0 0
 117 1107 0 0
 118 1111 0 0
 119 1109 0 0
 120 1115 0 0
 121 1104 0 0
 122 1105 0 0
 123 1100 0 0
 124 1106 0 0
 125 1109 0 0
 126 1105 0 0
 127 1099 0 0
 128 1112 0 0
 129 1106 0 0
 130 1109 0 0
 131 1107 0 0
 132 1110 0 0
 133 1105 0 0
 134 1109 0 0
 135 1104 0 0
 136 1111 0 0
 137 1110 0 0
 138 1110 0 0
 139 1105 0 0
 140 1108 0 0
 141 1105 0 0
 142 1106 0 0
 143 1102 0 0
 144 1107 0 0
 145 1106 0 0
 146 1107 0 0
 147 1104 0 0
 148 1111 0 0
 149 1106 0 0
 150 1104 0 0
 151 1106 0 0
 152 1112 0 0
 153 1110 0 0
 154 1108 0 0
 155 1108 0 0
 156 1103 0 0
 157 1103 0 0
 158 1110 0 0
 159 1110 0 0
 160 1108 0 0
 161 1106 0 0
 162 1108 0 0
 163 1112 0 0
 164 1104 0 0
 165 1107 0 0
 166 1105 0 0
 167 1105 0 0
 168 1106 0 0
 169 1110 0 0
 170 1108 0 0
 171 1105 0 0
 172 1110 0 0
 173 1101 0 0
 174 1113 0 0
 175 1105 0 0
 176 1105 0 0
 177 1106 0 0
 178 1108 0 0
 179 1105 0 0
 180 1107 0 0
 181 1106 0 0
 182 1107 0 0
 183 1109 0 0
 184 1119 0 0
 185 1102 0 0
 186 1104 0 0
 187 1102 0 0
 188 1105 0 0
 189 1102 0 0
 190 1105 0 0
 191 1107 0 0
 192 1107 0 0
 193 1108 0 0
 194 1108 0 0
 195 1106 0 0
 196 1110 0 0
 197 1104 0 0
 198 1105 0 0
 199 1106 0 0
 200 1108 0 0
 201 1109 0 0
 202 1107 0 0
 203 1107 0 0
 204 1105 0 0
 205 1105 0 0
 206 1108 0 0
 207 1110 0 0
 208 1108 0 0
 209 1100 0 0
 210 1105 0 0
 211 1106 0 0
 212 1103 0 0
 213 1100 0 0
 214 1106 0 0
 215 1103 0 0
 216 1107 0 0
 217 1105 0 0
 218 1109 0 0
 219 1105 0 0
 220 1102 0 0
 221 1106 0 0
 222 1112 0 0
 223 1107 0 0
 224 1106 0 0
 225 1107 0 0
 226 1105 0 0
 227 1104 0 0
 228 1106 0 0
 229 1106 0 0
 230 1108 0 0
 231 1102 0 0
 232 1104 0 0
 233 1105 0 0
 234 1107 0 0
 235 1106 0 0
 236 1102 0 0
 237 1101 0 0
 238 1106 0 0
 239 1105 0 0
 240 1103 0 0
 241 1109 0 0
 242 1106 0 0
 243 1104 0 0
 244 1108 0 0
 245 1105 0 0
 246 1110 0 0
 247 1105 0 0
 248 1105 0 0
 249 1106 0 0
 250 1104 0 0
 251 1106 0 0
 252 1113 0 0
 253 1111 0 0
 254 1118 0 0
 255 1160 0 0
[END] of [DATA]
[END] of [Spectrum]

[Spectrum]
Version            = 1
IDData             = 95A7_2019-05-02_23-53-50_000_739
IDDevice           = SAM_8589
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2019-05-02 23:53:50
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_8589
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2018-04-12_14-51-44_608_165
IDDataCal = DLAB_2018-04-13_12-52-31_209_732
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $06 Intensity mW/(m^2 nm)
Unit3 = $f0 $06 Error mW/(m^2 nm)
Unit4 = $f1 $00 Status 
p999 = 56
[END] of [Attributes]
[DATA]
 0 11 0 0
 307.52331957488 0 0 0
 310.83625202772 0 0 0
 314.15001779904 0 0 0
 317.464605545 0.0040320626456675 0 0
 320.78000392176 0.000737662197379786 0 0
 324.09620158548 0.0016740509026502 0 0
 327.41318719232 0.00098208784767628 0 0
 330.73094939844 0.0015384221080265 0 0
 334.04947686 0.00112003624001775 0 0
 337.36875823316 0.00143114709705885 0 0
 340.68878217408 0.00154435496113041 0 0
 344.00953733892 0.00116034129565119 0 0
 347.33101238384 0.000187443361203176 0 0
 350.653195965 0.00107509179370692 0 0
 353.97607673856 0.00115852649570537 0 0
 357.29964336068 0.000100159870699341 0 0
 360.62388448752 5.40054165634636e-005 0 0
 363.94878877524 0.00131386409119612 0 0
 367.27434488 0.00143165322056526 0 0
 370.60054145796 0.000184040063117831 0 0
 373.92736716528 0.0014592277329974 0 0
 377.25481065812 -0.000484684328547955 0 0
 380.58286059264 0.000952774937711954 0 0
 383.911505625 0.00156068481234631 0 0
 387.24073441136 -0.000258339247660215 0 0
 390.57053560788 0.000534015577977795 0 0
 393.90089787072 0.000647887416109289 0 0
 397.23180985604 0.000214547194396532 0 0
 400.56326022 0.000116656973307784 0 0
 403.89523761876 -0.000292485581208771 0 0
 407.22773070848 0.000850931815386565 0 0
 410.56072814532 -0.000400370228185337 0 0
 413.89421858544 0.000378524777673985 0 0
 417.228190685 0.00061294190396821 0 0
 420.56263310016 0.000297119665998107 0 0
 423.89753448708 0.000583159498676308 0 0
 427.23288350192 0.000812952472503685 0 0
 430.56866880084 0.000517952400954756 0 0
 433.90487904 0.000120375830091012 0 0
 437.24150287556 -0.000210786373016269 0 0
 440.57852896368 0.000684981524392185 0 0
 443.91594596052 0.000488217065669412 0 0
 447.25374252224 0.000603501627972205 0 0
 450.591907305 0.000517372530209876 0 0
 453.93042896496 -3.13248823809219e-005 0 0
 457.26929615828 0.000854298226660926 0 0
 460.60849754112 0.00122225801618699 0 0
 463.94802176964 0.000775446776478871 0 0
 467.2878575 0.000450147522849185 0 0
 470.62799338836 0.000721452860710887 0 0
 473.96841809088 4.65664951449633e-005 0 0
 477.30912026372 0.00134382582890991 0 0
 480.65008856304 0.000565094802897912 0 0
 483.991311645 0.000945269164796806 0 0
 487.33277816576 0.000996396317143881 0 0
 490.67447678148 0.000641131012222336 0 0
 494.01639614832 0.000851476469628397 0 0
 497.35852492244 0.000904042041891209 0 0
 500.70085176 0.000894601652094192 0 0
 504.04336531716 -6.04031421008854e-005 0 0
 507.38605425008 0.000944838178008289 0 0
 510.72890721492 0.000725096518664737 0 0
 514.07191286784 0.000471036084854238 0 0
 517.415059865 0.000832848062117287 0 0
 520.75833686256 -4.58789766638758e-006 0 0
 524.10173251668 0.000662760635535444 0 0
 527.44523548352 0.00105267622346175 0 0
 530.78883441924 0.00014161904262485 0 0
 534.13251798 0.000437390463912877 0 0
 537.47627482196 0.000781300472879614 0 0
 540.82009360128 0.000404353324105007 0 0
 544.16396297412 0.00040304407556038 0 0
 547.50787159664 0.000296715042204151 0 0
 550.851808125 0.000258100267182075 0 0
 554.19576121536 0.000971003640778023 0 0
 557.53971952388 0.000807275410314492 0 0
 560.88367170672 0.000744536349082908 0 0
 564.22760642004 0.000271149775575695 0 0
 567.57151232 0.000618422704417136 0 0
 570.91537806276 -0.000701643097486702 0 0
 574.25919230448 0.000348481768006003 0 0
 577.60294370132 0.000545023267487592 0 0
 580.94662090944 2.52396297852974e-005 0 0
 584.290212585 0.000153665274321923 0 0
 587.63370738416 0.000818146662208074 0 0
 590.97709396308 0.000721711556247243 0 0
 594.32036097792 0.000177702368279457 0 0
 597.66349708484 0.00162127180562118 0 0
 601.00649094 0.000459381153887364 0 0
 604.34933119956 9.98078528077822e-005 0 0
 607.69200651968 0.000266331230602147 0 0
 611.03450555652 -9.67801553415539e-005 0 0
 614.37681696624 -0.000584871892158835 0 0
 617.718929405 -0.000254342641460182 0 0
 621.06083152896 0.00162665732665609 0 0
 624.40251199428 7.54063637851673e-005 0 0
 627.74395945712 -0.000738488718987484 0 0
 631.08516257364 0.00093804615793667 0 0
 634.42611 -0.000726906280891313 0 0
 637.76679039236 0.000488345866449919 0 0
 641.10719240688 0.000467212613845393 0 0
 644.44730469972 0.000360015145597848 0 0
 647.78711592704 -0.000820477394659303 0 0
 651.126614745 0.00123416484138252 0 0
 654.46578980976 0.000262520444087548 0 0
 657.80462977748 0.000763349914445814 0 0
 661.14312330432 -4.30111389096686e-005 0 0
 664.48125904644 0.000720673586741065 0 0
 667.81902566 -0.000487190783012684 0 0
 671.15641180116 -6.29315436750372e-005 0 0
 674.49340612608 0.00124079924968545 0 0
 677.82999729092 -0.00109377348967339 0 0
 681.16617395184 -0.000376264664897679 0 0
 684.501924765 -0.000618718973666303 0 0
 687.83723838656 0.00022619638780066 0 0
 691.17210347268 -0.000349040100136299 0 0
 694.50650867952 0.000511416867843657 0 0
 697.84044266324 -0.000176147054919024 0 0
 701.17389408 0.000518586262048386 0 0
 704.50685158596 9.69601744871395e-005 0 0
 707.83930383728 -0.000847225788936958 0 0
 711.17123949012 -0.000629818489221126 0 0
 714.50264720064 0.000670001323746073 0 0
 717.833515625 -1.67915111455258e-005 0 0
 721.16383341936 -0.000445988581177842 0 0
 724.49358923988 0.00135448882404092 0 0
 727.82277174272 -0.000606607367118392 0 0
 731.15136958404 -5.53724797543574e-005 0 0
 734.47937142 -0.000353855661256024 0 0
 737.80676590676 -0.000396689421938582 0 0
 741.13354170048 -0.00130187643165014 0 0
 744.45968745732 0.000602031071651338 0 0
 747.78519183344 -0.000460392862350942 0 0
 751.110043485 0.00256652462122991 0 0
 754.43423106816 -0.00171284521056792 0 0
 757.75774323908 0.000242643331757796 0 0
 761.08056865392 0.000183856342442844 0 0
 764.40269596884 0.000164489532248772 0 0
 767.72411384 0.000591211178273064 0 0
 771.04481092356 0.00188778077194847 0 0
