Date,Time,°C,kPa,DO %,DO mg/L,SPC-mS/cm,C-mS/cm,TDS mg/L,SAL-ppt,pH,FNU,NTU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m,ALT m,Lat,Lon
6/16/2019,15:22:43,11.754,101.11,80.4,6.96,54.074,40.393,35147.953,35.62,7.72,0.65,0.65,0.558,0.64,0.246,1.03,0.593,-5.5,38.23225,-122.98003
6/16/2019,15:22:48,11.69,101.11,80.1,6.95,54.072,40.325,35146.559,35.62,7.72,0.75,0.75,0.333,0.41,0.245,1.03,0.453,-5.4,38.23228,-122.98004
6/16/2019,15:22:53,11.714,101.1,80,6.94,54.083,40.36,35154.102,35.63,7.72,0.79,0.79,0.459,0.54,0.228,0.96,0.324,-5.5,38.23229,-122.98003
6/16/2019,15:22:58,11.694,101.11,80,6.95,53.882,40.188,35023.293,35.48,7.72,10.49,10.49,1.4,1.48,1.321,5.33,0.291,-6,38.23227,-122.98001
6/16/2019,15:23:03,11.726,101.12,80.2,6.97,53.43,39.885,34729.672,35.15,7.72,10.13,10.13,0.801,0.88,0.966,3.91,0.291,-6.7,38.23225,-122.97997
6/16/2019,15:23:08,11.754,101.11,80.7,7.08,50.782,37.934,33008.43,33.21,7.72,99.19,99.19,1.383,1.46,0.752,3.05,0.291,-6.9,38.23223,-122.97993
6/16/2019,15:23:13,11.797,101.11,81.5,7.23,48.048,35.932,31231.166,31.23,7.72,619.97,619.97,1.752,1.83,0.501,2.05,0.29,-6.8,38.2322,-122.97986
6/16/2019,15:23:18,11.758,101.12,82,7.33,52.412,39.156,34067.93,34.4,7.72,270.97,270.97,1.054,1.13,1.553,6.26,0.29,-6.5,38.23219,-122.9798
6/16/2019,15:23:23,11.743,101.11,81.9,7.1,53.691,40.096,34899.148,35.34,7.72,31.16,31.16,0.674,0.75,0.731,2.97,0.291,-6,38.23217,-122.97974
6/16/2019,15:23:28,11.707,101.11,81.4,7.05,54.077,40.347,35150.059,35.62,7.72,1.1,1.1,0.634,0.71,0.604,2.46,0.291,-6.3,38.23217,-122.9797
6/16/2019,15:23:33,11.728,101.12,81,7.02,54.058,40.355,35138,35.61,7.72,1.25,1.25,0.413,0.49,0.377,1.56,0.315,-6.4,38.23216,-122.97966
6/16/2019,15:23:38,11.727,101.12,80.8,7,54.086,40.373,35155.582,35.63,7.72,39.2,39.2,0.67,0.75,0.346,1.43,0.31,-6.4,38.23215,-122.97962
6/16/2019,15:23:43,11.745,101.12,80.7,6.99,54.065,40.378,35142.383,35.62,7.72,0.85,0.85,0.363,0.44,0.314,1.3,0.379,-6.2,38.23214,-122.97959
6/16/2019,15:23:48,11.71,101.1,80.4,6.97,54.084,40.355,35154.445,35.63,7.72,0.8,0.8,0.394,0.47,0.224,0.94,0.39,-6.2,38.23212,-122.97957
6/16/2019,15:23:53,11.706,101.11,80.4,6.96,54.086,40.353,35156.184,35.63,7.72,0.85,0.85,0.541,0.62,0.213,0.9,0.345,-6.2,38.23211,-122.97954
6/16/2019,15:23:58,11.69,101.1,80.2,6.96,54.097,40.344,35163.004,35.64,7.72,0.76,0.76,0.376,0.46,0.271,1.13,0.387,-6,38.23209,-122.97952
6/16/2019,15:24:03,11.733,101.12,80.3,6.95,54.086,40.38,35156.004,35.63,7.71,0.87,0.87,0.59,0.67,0.424,1.74,0.439,-6,38.23206,-122.97949
6/16/2019,15:24:08,11.717,101.11,80.2,6.95,54.075,40.359,35148.574,35.62,7.71,1.05,1.05,0.353,0.43,0.227,0.95,0.368,-6.2,38.23205,-122.97947
6/16/2019,15:24:13,11.731,101.11,80.3,6.96,54.094,40.385,35160.875,35.64,7.71,0.92,0.92,0.581,0.66,0.203,0.86,0.396,-7,38.23204,-122.97944
6/16/2019,15:24:18,11.722,101.11,80.3,6.96,54.121,40.391,35178.93,35.66,7.72,0.83,0.83,0.648,0.73,0.194,0.82,0.404,-7.2,38.23203,-122.97941
6/16/2019,15:24:23,11.752,101.11,80.3,6.96,53.921,40.277,35048.805,35.51,7.72,3.2,3.2,1.071,1.15,1.058,4.28,0.364,-7.3,38.23202,-122.97936
6/16/2019,15:24:28,11.734,101.12,80.4,6.97,51.66,38.566,33579.32,33.85,7.72,108.9,108.9,4.574,4.65,3.061,12.29,0.314,-7.4,38.23199,-122.97929
6/16/2019,15:24:33,11.769,101.11,80.7,7.04,53.051,39.645,34483.41,34.87,7.72,167.66,167.66,3.756,3.84,2.046,8.23,0.31,-7.1,38.23196,-122.97923
6/16/2019,15:24:38,11.805,101.11,80.7,7.03,52.893,39.563,34380.512,34.76,7.72,154.33,154.33,1.572,1.65,2.119,8.52,0.337,-7.3,38.23194,-122.97916
6/16/2019,15:24:43,11.772,101.1,80.7,6.99,53.9,40.282,35034.875,35.5,7.72,2.96,2.96,1.164,1.24,1.157,4.67,0.354,-7.9,38.23191,-122.9791
6/16/2019,15:24:48,11.801,101.11,80.7,6.98,53.807,40.243,34974.867,35.43,7.72,117.02,117.02,2.193,2.27,1.869,7.52,0.329,-8.3,38.23188,-122.97906
6/16/2019,15:24:53,11.918,101.1,81,7.01,53.677,40.256,34889.746,35.34,7.72,26.88,26.88,2.323,2.4,1.446,5.83,0.357,-8.4,38.23186,-122.979
6/16/2019,15:24:58,12.293,101.11,81.5,7,53.592,40.585,34834.715,35.3,7.72,152.27,152.27,3.005,3.08,2.477,9.95,0.316,-7.8,38.23183,-122.97894
6/16/2019,15:25:03,12.304,101.11,81.9,7.05,52.404,39.696,34062.871,34.43,7.72,56.76,56.76,3.085,3.16,2.398,9.64,0.327,-7.7,38.2318,-122.97887
6/16/2019,15:25:08,12.301,101.1,82.1,7.05,53.356,40.416,34681.641,35.13,7.72,106.9,106.9,3.378,3.46,5.555,22.27,0.325,-7.6,38.23176,-122.9788
6/16/2019,15:25:13,12.316,101.1,82.3,7.05,53.336,40.415,34668.141,35.11,7.72,556.62,556.62,3.392,3.47,2.585,10.38,0.307,-7.5,38.23172,-122.97873
6/16/2019,15:25:18,12.386,101.1,82.5,7.07,53.454,40.572,34744.961,35.2,7.72,46.87,46.87,1.619,1.7,1.71,6.88,0.324,-7.5,38.23168,-122.97865
6/16/2019,15:25:23,12.46,101.1,82.8,7.09,53.501,40.687,34775.594,35.24,7.72,163.75,163.75,2.911,2.99,2.812,11.3,0.32,-7.4,38.23164,-122.97858
6/16/2019,15:25:28,12.512,101.12,83,7.09,53.778,40.95,34955.773,35.45,7.72,216.28,216.28,2.898,2.98,3.009,12.08,0.314,-8,38.23161,-122.9785
6/16/2019,15:25:33,12.54,101.11,83.1,7.12,52.805,40.234,34323.25,34.73,7.72,278.93,278.93,1.991,2.07,1.948,7.84,0.313,-8.1,38.23156,-122.97842
6/16/2019,15:25:38,12.596,101.11,83.3,7.1,53.645,40.936,34869.301,35.35,7.72,67.6,67.6,2.205,2.28,1.988,8,0.32,-8,38.23151,-122.97836
6/16/2019,15:25:43,12.619,101.12,83.3,7.09,53.777,41.058,34954.793,35.45,7.72,355.42,355.42,2.18,2.26,2.277,9.15,0.337,-7.9,38.23147,-122.97829
6/16/2019,15:25:48,12.662,101.11,83.3,7.09,53.685,41.034,34895.234,35.38,7.72,3.01,3.01,2.852,2.93,1.556,6.27,0.325,-7.5,38.23143,-122.97821
6/16/2019,15:25:53,12.698,101.11,83.2,7.09,53.276,40.757,34629.324,35.09,7.72,343.42,343.42,2.982,3.06,3.324,13.34,0.318,-6.9,38.23139,-122.97813
6/16/2019,15:25:58,12.713,101.11,83.1,7.07,53.658,41.065,34877.586,35.37,7.72,9.24,9.24,2.984,3.06,1.546,6.23,0.326,-6.7,38.23135,-122.97806
6/16/2019,15:26:03,12.724,101.12,83,7.05,53.58,41.017,34826.922,35.31,7.72,499.34,499.34,2.445,2.52,1.379,5.56,0.33,-6.5,38.23131,-122.97798
6/16/2019,15:26:08,12.737,101.11,82.9,7.05,53.66,41.092,34879.23,35.37,7.72,145.67,145.67,4.001,4.08,2.279,9.16,0.307,-6.2,38.23127,-122.97791
6/16/2019,15:26:13,12.738,101.11,83,7.06,53.243,40.774,34608,35.06,7.72,32.26,32.26,2.014,2.09,1.501,6.05,0.322,-6.2,38.23122,-122.97784
6/16/2019,15:26:18,12.741,101.11,82.9,7.06,53.224,40.762,34595.742,35.05,7.72,117.15,117.15,3.033,3.11,1.604,6.46,0.314,-6.2,38.23117,-122.97778
6/16/2019,15:26:23,12.746,101.1,82.9,7.1,52.767,40.417,34298.52,34.71,7.72,36.88,36.88,2.3,2.38,1.621,6.53,0.34,-6.2,38.23112,-122.9777
6/16/2019,15:26:28,12.747,101.1,82.9,7.06,53.743,41.165,34932.789,35.43,7.72,11.38,11.38,1.224,1.3,0.582,2.37,0.333,-6.7,38.23108,-122.97764
6/16/2019,15:26:33,12.749,101.11,82.8,7.04,53.681,41.121,34892.953,35.39,7.72,14.27,14.27,1.835,1.92,1.164,4.7,0.335,-6.9,38.23102,-122.97759
6/16/2019,15:26:38,12.747,101.11,82.8,7.06,53.146,40.708,34544.66,34.99,7.72,71.55,71.55,2.185,2.26,2.215,8.9,0.335,-6.4,38.23095,-122.97757
6/16/2019,15:26:43,12.729,101.11,82.7,7.04,53.235,40.758,34602.508,35.06,7.72,197.25,197.25,4.153,4.23,2.805,11.27,0.323,-6.1,38.23088,-122.97754
6/16/2019,15:26:48,12.714,101.11,82.7,7.06,53.027,40.583,34467.301,34.9,7.72,783.44,783.44,2.582,2.66,1.529,6.16,0.315,-6.1,38.23081,-122.9775
6/16/2019,15:26:53,12.7,101.1,82.9,7.05,53.314,40.789,34654.262,35.11,7.72,73.34,73.34,2.042,2.12,2.717,10.91,0.324,-6.5,38.23074,-122.97747
6/16/2019,15:26:58,12.695,101.1,82.8,7.05,53.476,40.907,34759.188,35.23,7.72,68.98,68.98,1.601,1.68,2.705,10.86,0.312,-6.5,38.23068,-122.97741
6/16/2019,15:27:03,12.691,101.1,82.9,7.05,53.711,41.084,34912.414,35.41,7.72,21.26,21.26,1.204,1.28,1.591,6.41,0.324,-6.8,38.23062,-122.97736
6/16/2019,15:27:08,12.69,101.1,82.7,7.04,53.462,40.892,34750.578,35.22,7.72,67.73,67.73,2.765,2.84,1.719,6.92,0.34,-6.5,38.23057,-122.97731
6/16/2019,15:27:13,12.687,101.11,82.6,7.04,53.417,40.854,34720.828,35.19,7.72,130.47,130.47,3.315,3.39,2.416,9.71,0.31,-5.9,38.23053,-122.97725
6/16/2019,15:27:18,12.686,101.1,82.7,7.06,53.029,40.557,34468.895,34.9,7.72,38.21,38.21,3.419,3.5,3.815,15.3,0.305,-6.2,38.23047,-122.97718
6/16/2019,15:27:23,12.684,101.1,82.7,7.03,53.665,41.041,34882.008,35.37,7.72,155.55,155.55,2.784,2.86,3.449,13.84,0.313,-6.9,38.23043,-122.97712
6/16/2019,15:27:28,12.674,101.1,82.8,7.08,53.209,40.682,34586.078,35.04,7.72,13.88,13.88,2.444,2.52,2.715,10.91,0.329,-6.8,38.23037,-122.97706
6/16/2019,15:27:33,12.656,101.11,82.6,7.04,53.355,40.775,34680.664,35.14,7.72,1498.3,1498.3,3.266,3.35,3.005,12.06,0.32,-7.4,38.23032,-122.97701
6/16/2019,15:27:38,12.602,101.11,82.4,7.02,53.682,40.97,34893.043,35.38,7.72,588.93,588.93,2.222,2.3,2.937,11.8,0.315,-7.7,38.23025,-122.97698
6/16/2019,15:27:43,12.549,101.1,82.5,7.07,52.159,39.756,33903.672,34.26,7.72,25.02,25.02,3.461,3.54,1.414,5.7,0.331,-8.3,38.23018,-122.97692
6/16/2019,15:27:48,12.528,101.1,82.4,7.04,53.289,40.597,34638.027,35.09,7.72,438.07,438.07,2.841,2.92,1.681,6.77,0.326,-8.4,38.23011,-122.97688
6/16/2019,15:27:53,12.487,101.09,82.3,7.03,53.304,40.564,34647.75,35.1,7.72,303.48,303.48,6.262,6.34,4.049,16.24,0.307,-8.3,38.23006,-122.97684
6/16/2019,15:27:58,12.406,101.1,82.3,7.04,53.551,40.673,34808.348,35.27,7.72,48.14,48.14,2.944,3.02,1.403,5.66,0.324,-8.5,38.22998,-122.97679
6/16/2019,15:28:03,12.346,101.1,82,7.04,53.435,40.521,34732.641,35.19,7.72,26.86,26.86,5.166,5.25,3.783,15.18,0.306,-8.5,38.22992,-122.97676
6/16/2019,15:28:08,12.28,101.1,82,7.03,53.69,40.646,34898.383,35.37,7.72,16.65,16.65,2.782,2.86,2.319,9.32,0.337,-8.5,38.22985,-122.97673
6/16/2019,15:28:13,12.215,101.09,81.8,7.03,53.643,40.546,34868.152,35.33,7.72,522.76,522.76,3.39,3.47,3.933,15.78,0.303,-8.1,38.22978,-122.97669
6/16/2019,15:28:18,12.227,101.1,81.9,7.03,53.879,40.735,35021.203,35.51,7.72,79.39,79.39,4.818,4.9,4.335,17.39,0.316,-8.6,38.22972,-122.97667
6/16/2019,15:28:23,12.319,101.1,82.1,7.19,52.102,39.479,33866.176,34.21,7.72,395.89,395.89,2.813,2.89,2.819,11.32,0.319,-8.5,38.22965,-122.97662
6/16/2019,15:28:28,12.155,101.1,81.8,7.03,53.849,40.638,35002.094,35.48,7.72,11.56,11.56,3.288,3.37,2.49,10.01,0.326,-8.5,38.2296,-122.97658
6/16/2019,15:28:33,12.252,101.1,81.9,7.03,53.614,40.562,34849.156,35.31,7.72,137.72,137.72,2.324,2.4,3.022,12.13,0.314,-8.8,38.22954,-122.97654
6/16/2019,15:28:38,12.256,101.1,81.9,7.03,53.75,40.666,34937.273,35.41,7.72,145.96,145.96,2.631,2.71,3.651,14.65,0.314,-8.6,38.22947,-122.97651
6/16/2019,15:28:43,12.063,101.1,81.4,7.01,53.79,40.498,34963.434,35.43,7.72,350.85,350.85,3.671,3.75,1.989,8,0.32,-8.8,38.22939,-122.97648
6/16/2019,15:28:48,12.001,101.1,81.7,7.05,53.769,40.408,34950,35.41,7.72,2.95,2.95,3.077,3.16,1.986,7.99,0.335,-9,38.22932,-122.97646
6/16/2019,15:28:53,12.014,101.11,81.6,7.04,53.675,40.362,34888.566,35.34,7.72,10.87,10.87,2.358,2.44,2.631,10.57,0.332,-8.8,38.22924,-122.97644
6/16/2019,15:28:58,11.661,101.1,80.8,7.01,53.983,40.237,35088.98,35.55,7.72,6.9,6.9,3.273,3.35,2.383,9.58,0.319,-8.6,38.22916,-122.97643
6/16/2019,15:29:03,11.638,101.09,81,7.04,53.748,40.031,34936.379,35.38,7.72,189.35,189.35,5.348,5.43,3.92,15.73,0.325,-8,38.22908,-122.97639
6/16/2019,15:29:08,11.654,101.1,80.8,7.02,53.835,40.111,34992.523,35.44,7.72,85.77,85.77,2.644,2.72,1.648,6.64,0.324,-8,38.229,-122.97637
6/16/2019,15:29:13,11.658,101.09,80.7,7.02,53.827,40.111,34987.297,35.44,7.72,41.73,41.73,2.503,2.58,3.666,14.71,0.318,-7.9,38.22892,-122.97635
6/16/2019,15:29:18,11.68,101.1,80.7,7.01,53.732,40.062,34925.699,35.37,7.72,153.84,153.84,3.494,3.57,4.177,16.76,0.312,-7.7,38.22884,-122.97633
6/16/2019,15:29:23,11.668,101.1,80.7,7.01,53.552,39.913,34808.949,35.23,7.72,26.89,26.89,3.849,3.93,2.604,10.46,0.318,-8.2,38.22877,-122.9763
6/16/2019,15:29:28,11.717,101.09,80.7,7.02,53.057,39.596,34487.02,34.87,7.72,384.15,384.15,3.145,3.22,2.607,10.47,0.319,-7.9,38.22869,-122.97627
6/16/2019,15:29:33,11.709,101.1,80.8,7.01,53.968,40.268,35079.234,35.54,7.72,144.36,144.36,4.004,4.08,2.498,10.04,0.32,-8.1,38.22861,-122.97623
6/16/2019,15:29:38,11.717,101.09,80.8,7.02,53.541,39.957,34801.684,35.23,7.72,348.08,348.08,5.515,5.59,3.761,15.09,0.318,-8.6,38.22854,-122.97619
6/16/2019,15:29:43,11.71,101.1,80.8,7.01,53.561,39.965,34814.52,35.24,7.72,29.69,29.69,4.197,4.28,4.565,18.31,0.318,-8.7,38.22847,-122.97614
6/16/2019,15:29:48,11.709,101.1,80.8,7.01,53.642,40.025,34867.191,35.3,7.72,21.89,21.89,4.388,4.47,4.061,16.29,0.305,-8.2,38.2284,-122.97609
6/16/2019,15:29:53,11.727,101.11,80.8,7.04,52.991,39.557,34443.891,34.83,7.72,37.56,37.56,4.179,4.26,3.921,15.73,0.302,-7.9,38.22833,-122.97604
6/16/2019,15:29:58,11.727,101.1,80.8,7.02,53.676,40.069,34889.598,35.33,7.72,1659.8,1659.8,5.894,5.97,3.562,14.29,0.315,-7.6,38.22826,-122.97598
6/16/2019,15:30:03,11.754,101.09,80.9,7.02,53.693,40.107,34900.559,35.34,7.72,208.08,208.08,4.792,4.87,4.277,17.15,0.316,-7.6,38.2282,-122.97593
6/16/2019,15:30:08,11.743,101.1,80.9,7.03,53.09,39.648,34508.73,34.9,7.72,104.37,104.37,3.722,3.8,4.313,17.3,0.317,-7.6,38.22813,-122.97588
6/16/2019,15:30:13,11.755,101.09,81,7.02,53.898,40.262,35033.656,35.49,7.72,302.56,302.56,3.078,3.16,2.335,9.38,0.313,-7.6,38.22807,-122.97582
6/16/2019,15:30:18,11.749,101.1,81,7.02,53.842,40.215,34997.359,35.45,7.72,1164.2,1164.2,5.217,5.3,3.64,14.6,0.315,-7.6,38.228,-122.97576
6/16/2019,15:30:23,11.748,101.1,81,7.02,53.973,40.313,35082.742,35.55,7.72,587.56,587.56,3.483,3.56,3.198,12.84,0.31,-7.6,38.22794,-122.9757
6/16/2019,15:30:28,11.738,101.09,81,7.03,53.666,40.073,34882.859,35.32,7.72,412.54,412.54,4.199,4.28,4.101,16.45,0.321,-7.1,38.22788,-122.97563
6/16/2019,15:30:33,11.732,101.09,80.9,7.03,53.431,39.891,34730.238,35.15,7.72,82.14,82.14,4.4,4.48,3.921,15.73,0.309,-6.7,38.22783,-122.97556
6/16/2019,15:30:38,11.712,101.1,80.9,7.03,53.591,39.99,34833.84,35.27,7.72,43.25,43.25,3.156,3.24,4.156,16.67,0.313,-6.1,38.22778,-122.97548
6/16/2019,15:30:43,11.694,101.09,80.8,7.01,53.95,40.24,35067.691,35.53,7.72,142.31,142.31,5.17,5.25,2.46,9.89,0.315,-5.7,38.22773,-122.9754
6/16/2019,15:30:48,11.696,101.09,80.7,7.02,53.483,39.893,34764.242,35.19,7.72,233.26,233.26,3.616,3.7,3.887,15.59,0.311,-5.5,38.22768,-122.97532
6/16/2019,15:30:53,11.691,101.1,80.6,7,53.786,40.112,34960.633,35.41,7.72,114.81,114.81,3.448,3.53,3.463,13.9,0.314,-5.8,38.22764,-122.97523
6/16/2019,15:30:58,11.674,101.09,80.6,7.01,53.518,39.897,34786.563,35.21,7.72,34.61,34.61,4.92,5,4.061,16.29,0.304,-5.7,38.2276,-122.97515
6/16/2019,15:31:03,11.666,101.1,80.6,7,53.528,39.895,34793.082,35.22,7.72,212.76,212.76,2.49,2.57,3.467,13.92,0.32,-5.7,38.22755,-122.97507
6/16/2019,15:31:08,11.669,101.1,80.5,7,53.448,39.839,34741.418,35.16,7.72,111.14,111.14,3.596,3.68,4.03,16.17,0.304,-5.2,38.22749,-122.975
6/16/2019,15:31:13,11.681,101.09,80.5,7,53.548,39.925,34806.219,35.23,7.72,110.07,110.07,3.508,3.59,2.803,11.26,0.31,-5.1,38.22744,-122.97492
6/16/2019,15:31:18,11.666,101.09,80.4,6.98,53.992,40.242,35095.082,35.56,7.72,357.97,357.97,4.307,4.39,3.812,15.29,0.317,-4.1,38.22739,-122.97485
6/16/2019,15:31:23,11.696,101.1,80.4,6.98,53.841,40.159,34996.406,35.45,7.72,197.68,197.68,5.48,5.56,4.618,18.52,0.311,-4.5,38.22734,-122.97478
6/16/2019,15:31:28,11.675,101.1,80.3,6.97,53.886,40.172,35025.988,35.48,7.72,29.94,29.94,2.593,2.67,1.838,7.4,0.327,-3.7,38.22729,-122.97472
6/16/2019,15:31:33,11.696,101.09,80.3,6.98,53.577,39.963,34824.875,35.25,7.72,690.62,690.62,3.01,3.09,4.011,16.09,0.31,-4.1,38.22723,-122.97465
6/16/2019,15:31:38,11.702,101.1,80.3,6.97,53.574,39.966,34823.328,35.25,7.72,450.08,450.08,3.59,3.67,2.899,11.64,0.324,-3.6,38.22718,-122.97459
6/16/2019,15:31:43,11.708,101.1,80.3,6.98,53.694,40.062,34900.871,35.34,7.72,586.67,586.67,3.65,3.73,2.606,10.47,0.317,-4.2,38.22712,-122.97453
6/16/2019,15:31:48,11.725,101.1,80.4,6.97,53.776,40.14,34954.18,35.4,7.72,276.91,276.91,3.123,3.2,3.765,15.1,0.315,-3.9,38.22707,-122.97446
6/16/2019,15:31:53,11.728,101.09,80.5,6.98,53.766,40.136,34947.754,35.4,7.72,697.51,697.51,3.472,3.55,2.5,10.04,0.328,-3.8,38.22702,-122.9744
6/16/2019,15:31:58,11.737,101.09,80.5,7,53.526,39.967,34792.18,35.22,7.72,86.89,86.89,4.401,4.48,3.101,12.45,0.303,-3.3,38.22697,-122.97433
6/16/2019,15:32:03,11.732,101.09,80.6,6.99,53.866,40.214,35012.629,35.47,7.72,262.61,262.61,4.456,4.54,3.622,14.53,0.314,-2.9,38.22692,-122.97427
6/16/2019,15:32:08,11.739,101.1,80.6,6.99,51.179,38.217,33266.617,33.5,7.72,282.57,282.57,4.439,4.52,5.348,21.44,0.313,-2.7,38.22688,-122.9742
6/16/2019,15:32:13,11.77,101.1,80.8,7.01,53.64,40.085,34866.277,35.31,7.72,94.48,94.48,3.41,3.49,2.182,8.77,0.322,-4.1,38.22682,-122.97414
6/16/2019,15:32:18,11.758,101.1,80.8,7,53.878,40.25,35020.945,35.48,7.72,93.17,93.17,5.231,5.31,5.096,20.43,0.313,-3.9,38.22677,-122.97408
6/16/2019,15:32:23,11.751,101.09,80.7,7.01,53.194,39.733,34576.234,34.98,7.72,54.98,54.98,3.417,3.5,4.901,19.65,0.314,-4.3,38.22672,-122.97401
